edge	metric	burn_fraction_per_chain	omitted_endpoint	omitted_side	omitted_chain	full6d_mahalanobis_drift	conditional4d_mahalanobis_drift	conditional_fraction_drift	baryon_tilt_share_drift	order_sensitivity_drift	max_canonical_correlation_drift	decomposition_closure_error	shapley_closure_error	swap_invariance_max_error
BASE_TO_ACT	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.6.txt	-0.050077973509187856	-0.05230015564048163	-0.004502597757712001	-0.000313006225743373	-0.006433466043862468	0.009794157490323308	0.0	0.0	0.0
BASE_TO_ACT	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.1.txt	-0.0003456608217322632	0.0028351535819215457	0.0020559328897177265	-0.004078338709362583	0.006425019421109512	0.0012121299628149451	-8.881784197001252e-16	0.0	0.0
BASE_TO_ACT	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.2.txt	-0.012892847436938304	-0.007883479286258321	0.002514592349006972	-0.0019114177171521973	0.0036360798755987744	0.0005253916967318251	8.881784197001252e-16	0.0	0.0
BASE_TO_ACT	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.3.txt	0.0026063573580743515	-0.002519107930949005	-0.003182470511605251	0.0009053544377330969	-0.004871568029137685	-0.0003898340502933584	0.0	0.0	0.0
BASE_TO_ACT	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.4.txt	-0.004618029434590998	-0.004623309749913318	-0.00027851451135396665	0.0013657555626392925	-0.0011702526250412237	-0.00048735898988716553	0.0	0.0	0.0
BASE_TO_ACT	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.5.txt	0.007737094806746558	0.008256688712726667	0.0007970498523338643	-0.001479488499668502	0.0007551554382331793	-0.0017138553445966709	1.7763568394002505e-15	0.0	0.0
BASE_TO_ACT	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.6.txt	0.003560281717125413	0.0027572480359840945	-0.0003116911445661952	-0.001370352000382824	-0.0018940772510802617	0.00012680958356059424	0.0	0.0	0.0
BASE_TO_ACT	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.7.txt	0.0020717603628752634	-0.00017200101083281183	-0.0013389385377393648	0.005074018982913819	-0.002449060554468141	0.0009233363333104316	-8.881784197001252e-16	0.0	0.0
BASE_TO_ACT	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.8.txt	0.0028453047160210687	0.002130804227679306	-0.000296555390094988	0.0012504401065353	-0.0006450044803559263	-0.00019301426426454604	0.0	8.881784197001252e-16	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.1.txt	0.015029827133398399	0.007576738820953555	-0.0027813420158722124	-0.005343398548552147	0.004590083344321261	-0.00010699484503662315	1.7763568394002505e-15	0.0	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.2.txt	-0.0005745686606468681	0.001434015424938373	0.0008739844110967621	-0.002812278419315417	0.0030421945025835284	-0.002487721396472131	0.0	0.0	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.3.txt	0.004742175737274756	-0.0017624864246412741	-0.002723822306120116	0.004779748399470485	-0.004166340726111717	-0.0008159648400507535	-1.7763568394002505e-15	-1.7763568394002505e-15	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.4.txt	0.034964750242408194	0.037763214986785254	0.0024407289659348352	-0.0030977561715129776	0.0033134149069682373	-0.0003799264077024578	0.0	0.0	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.5.txt	-0.02013910113581474	-0.010219855349629103	0.003735632802262079	0.008665239964431692	-0.006039272854619748	0.0021516460818892247	-1.7763568394002505e-15	0.0	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.6.txt	-0.030208024900713504	-0.03129779877815597	-0.0015447076740560117	-0.0026401162574173354	-0.0010348426087676832	0.0016501305371416919	0.0	0.0	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.1.txt	-0.018793463489570783	-0.01333442011561825	0.0017848773229141024	-0.004293546295652928	0.011552796591084713	0.005736831646232177	1.7763568394002505e-15	0.0	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.2.txt	-0.031836632827420885	-0.022127798312188585	0.0032414254507138196	0.0014600067716619147	0.004553576051622044	0.0043396815456111515	-1.7763568394002505e-15	0.0	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.3.txt	0.02341582634105599	0.012350033626964407	-0.004081668561172869	-0.0012673004392770304	-0.00429425827435026	-0.005581471182338094	-5.329070518200751e-15	0.0	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.4.txt	-0.01894312653828223	-0.016475278337520827	0.0004419803217128315	0.004898105801263375	-0.006320739345433368	-0.000746075867433027	0.0	-1.7763568394002505e-15	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.5.txt	0.0189444128595726	0.023240960598907456	0.002559780210050988	-0.00526617081953018	-0.002278207713824143	-0.007887044539873322	3.552713678800501e-15	0.0	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.6.txt	0.006000219274785223	-0.0002474739480970989	-0.002565448888778965	-0.0033543628077518095	0.000732945302278798	-2.566366284340038e-05	-3.552713678800501e-15	0.0	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.7.txt	0.007776115784641213	0.007391124606943578	9.865355248450669e-05	0.0032959350754626637	-0.003650087682353531	0.0037535740697564046	1.7763568394002505e-15	0.0	0.0
BASE_TO_ACT	PRECISION_MEAN_POOL	0.5	SPT_ACT	ENDPOINT_B	CLASS.8.txt	0.02165265171818742	0.016498756675624726	-0.0015320779391266859	0.003996851569059712	-0.0006440525921026508	0.0007393054192839088	-1.0658141036401503e-14	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.3	SPT_BASE	ENDPOINT_A	CLASS.1.txt	-0.004989876492449863	-0.0026874624700452543	0.001986170992214542	-0.0015796223815204291	0.004217874984963954	0.0032253972933599107	8.881784197001252e-16	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.3	SPT_BASE	ENDPOINT_A	CLASS.2.txt	0.017652671435344658	0.017472821648107706	0.000558162836967524	-0.001688755614780324	-0.008710903842113149	-0.012095297390167459	3.1086244689504383e-15	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.3	SPT_BASE	ENDPOINT_A	CLASS.3.txt	0.011637852056542108	0.006054607136450674	-0.004787050392156433	0.01201911402790723	0.006814241541748478	-0.002290596041786497	8.881784197001252e-16	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.3	SPT_BASE	ENDPOINT_A	CLASS.4.txt	0.041493128040530625	0.04126613324365813	0.0014793836260099669	-0.006303848854111338	-0.0037833488672177618	-0.0010594828678187618	0.0	4.440892098500626e-16	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.3	SPT_BASE	ENDPOINT_A	CLASS.5.txt	-0.015295026561060077	-0.011929217268927594	0.0025835809482389616	0.01734057827272467	0.00742634254930763	0.004740520007598059	1.7763568394002505e-15	4.440892098500626e-16	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.3	SPT_BASE	ENDPOINT_A	CLASS.6.txt	-0.044510017038568384	-0.04419811642107918	-0.001588465183129495	-0.018803188952757677	-0.00837851881976881	0.0076096629136747085	-1.7763568394002505e-15	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.3	SPT_PR4	ENDPOINT_B	CLASS.1.txt	-0.0075011932609179155	-0.005245074225958657	0.0018395620797994061	4.308077228559748e-05	-0.0033647957833108366	-0.00033691175172900767	0.0	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.3	SPT_PR4	ENDPOINT_B	CLASS.2.txt	0.0009157631480731787	0.002201778934955767	0.0012598230358452644	0.0028347909052310327	-0.00034120949920346533	0.00042121889127122447	-4.440892098500626e-16	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.3	SPT_PR4	ENDPOINT_B	CLASS.3.txt	-0.004142758858472817	-0.0023680968969774785	0.001517703157463246	0.002887092837898564	0.001219084701533757	0.0001769446465095248	8.881784197001252e-16	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.3	SPT_PR4	ENDPOINT_B	CLASS.4.txt	-0.0011103359936925905	0.002306163469387279	0.003204555948506105	-0.007657034100029103	0.002347285129885246	0.0007456617484649097	-4.440892098500626e-16	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.3	SPT_PR4	ENDPOINT_B	CLASS.5.txt	0.012333601256479199	0.00757044173715915	-0.003984139719477975	-0.003637967366073469	-0.0005773229823644588	-0.0006163875357620974	-1.3322676295501878e-15	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.3	SPT_PR4	ENDPOINT_B	CLASS.6.txt	0.0008153846729137548	-0.0034106649762661867	-0.0039754905538407215	0.0053951128378162405	0.0003261320224930975	-0.0003503332718531871	1.3322676295501878e-15	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.3	SPT_BASE	ENDPOINT_A	CLASS.1.txt	0.026195753911561148	0.028498473011744796	0.001438701084264693	0.0008467542737127243	0.00130850790293921	0.00037024927985968015	-1.7763568394002505e-15	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.3	SPT_BASE	ENDPOINT_A	CLASS.2.txt	0.01004089190392854	0.010224381385045778	0.0001984247123149041	0.0009549556403319892	-0.0015809311157983785	-0.001585585468766082	1.7763568394002505e-15	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.3	SPT_BASE	ENDPOINT_A	CLASS.3.txt	0.0008064255346518223	-0.004674753149108479	-0.0027804669495206102	0.006480148865051216	0.0002870636701468865	-0.00032134864368099647	-1.7763568394002505e-15	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.3	SPT_BASE	ENDPOINT_A	CLASS.4.txt	0.03227768727235203	0.031485788548992755	-6.36897501281597e-05	-0.00453352313040567	0.00010941093333249885	-0.0007949531848164826	-1.7763568394002505e-15	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.3	SPT_BASE	ENDPOINT_A	CLASS.5.txt	0.0013613660896303337	0.0035907495137799117	0.001149654058432592	0.008287442530051203	0.0007834558829519778	0.002916047464212368	-1.0658141036401503e-14	1.7763568394002505e-15	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.3	SPT_BASE	ENDPOINT_A	CLASS.6.txt	-0.06833409065323703	-0.06696261060879705	-1.972842568520594e-05	-0.01254615769741696	-0.0009876930872754486	-0.00036885725026808425	-1.7763568394002505e-15	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.3	SPT_PR4	ENDPOINT_B	CLASS.1.txt	-0.01779131096517972	-0.015810244940916096	0.0008260441591796397	-0.005151933596915237	-0.005672112900814152	-5.745611878527068e-05	1.7763568394002505e-15	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.3	SPT_PR4	ENDPOINT_B	CLASS.2.txt	0.02461423676901564	0.02742163996518787	0.0016783734451319976	0.0016119591095077324	-0.00278244698491531	0.0008292712766712618	-1.7763568394002505e-15	1.7763568394002505e-15	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.3	SPT_PR4	ENDPOINT_B	CLASS.3.txt	-0.011903850971697771	-0.010924963723062842	0.0003746861833923143	0.004839042034272212	0.0031900669272925397	0.0063928701730665005	-3.552713678800501e-15	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.3	SPT_PR4	ENDPOINT_B	CLASS.4.txt	-0.026783912753272077	-0.024177738203924104	0.0010535657445143176	-0.0023849651738457878	0.012503624359396975	0.00453354198070427	-1.7763568394002505e-15	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.3	SPT_PR4	ENDPOINT_B	CLASS.5.txt	0.030137745393554738	0.02562120409270152	-0.0019672169126681016	-0.004591425864451493	-0.004340625230546069	-0.012272296908222846	5.329070518200751e-15	-1.7763568394002505e-15	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.3	SPT_PR4	ENDPOINT_B	CLASS.6.txt	0.007306271925287877	0.002999542017382062	-0.0021114675666012994	0.005175278192474875	-0.0030404638165848763	0.001358234157620486	0.0	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.1.txt	0.00442259323127403	0.007855893730993158	0.0034937149950541313	-0.00598587882082513	-0.0038485332564600627	-0.0015311203469179357	0.0	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.2.txt	0.01633701570960233	0.02118647400232221	0.005377416221446829	-0.0074966686211078715	-0.006605243282306494	-0.01003696294545442	1.3322676295501878e-15	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.3.txt	0.010136525964011822	0.004322822327097464	-0.00506488170085817	0.016267559555771915	0.0014598024534288045	-0.006063557824572574	-4.440892098500626e-16	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.4.txt	0.055077374411123925	0.05099151714527128	-0.001300079567082335	-0.009350606304828368	-0.0007039704000011415	-0.0008425536260210365	-4.440892098500626e-16	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.5.txt	-0.03218344497533998	-0.0305661678413629	4.3458689140352114e-05	0.02111121913205022	0.009350935501773128	0.006257576249567354	0.0	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.6.txt	-0.04430107213275125	-0.04455986795972522	-0.0023746216350950533	-0.013538637055254987	-0.0031008856988579137	0.012209541265951862	-8.881784197001252e-16	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_PR4	ENDPOINT_B	CLASS.1.txt	0.0010506773368044175	0.0005664396903932722	-0.0004146823360795526	0.0010106873964337293	-0.005182612732144487	-0.0014997273177423942	8.881784197001252e-16	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_PR4	ENDPOINT_B	CLASS.2.txt	-0.0015404896587274397	0.0019654063855287784	0.003293948356076992	0.0016192547833115967	-0.001546572683840508	0.00126194550037384	-4.440892098500626e-16	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_PR4	ENDPOINT_B	CLASS.3.txt	-0.0031267469059872433	-0.002096555328910288	0.0008425503771674059	0.004785101758894572	0.0017759190340329578	0.0003587240514442147	1.3322676295501878e-15	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_PR4	ENDPOINT_B	CLASS.4.txt	-0.008482910707248381	-0.0030044682173426818	0.0048813947348375075	-0.0058441427559853265	0.004486593495725	0.0011845693900111032	1.3322676295501878e-15	0.0	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_PR4	ENDPOINT_B	CLASS.5.txt	0.011280962104974979	0.004667822449893055	-0.005768518390868227	-0.001414306385129127	0.0004322594670571611	-0.0006057278729810767	4.440892098500626e-16	4.440892098500626e-16	0.0
BASE_TO_PR4	ARITHMETIC_COVARIANCE_POOL	0.5	SPT_PR4	ENDPOINT_B	CLASS.6.txt	0.002262264534016234	-0.0009619703879928387	-0.0029787535002898657	-0.00022819849074479093	-0.00044342160595323143	-0.0006439709082931566	0.0	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.1.txt	0.03102302963041792	0.032872333949447885	0.001286048151406427	-0.003875806820682448	0.0007976879201161968	2.1233956948418786e-05	-3.552713678800501e-15	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.2.txt	0.027643600580236072	0.032315732092458305	0.00268540234333825	-0.0009369825268171761	-0.0010942235857876459	-0.002210963781837383	5.329070518200751e-15	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.3.txt	-0.019318639113246938	-0.02544023986672217	-0.0033651786575047415	0.00565537249337178	-0.0007215297286211342	0.000475316005272175	3.552713678800501e-15	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.4.txt	0.05299755504438597	0.04816204456159756	-0.0018516542952974335	-0.002053360947249505	0.000683661470552599	-0.000576793685828636	3.552713678800501e-15	0.0	0.0
BASE_TO_PR4	PRECISION_MEAN_POOL	0.5	SPT_BASE	ENDPOINT_A	CLASS.5.txt	-0.024795785247983204	-0.022961091485207863	0.0006642728623794669	0.011416259741446999	0.0005175238068051424	0.003020207992498858	3.552713678800501e-15	0.0	0.0
